7	arimetamycin_10
7	arimetamycin_18
7	lobophorin_9
7	lobophorin_10
7	lobophorin_11
7	lobophorin_12
7	lobophorin_13
7	aculeximycin_1
7	aculeximycin_2
7	aculeximycin_3
7	aculeximycin_4
7	aculeximycin_5
7	dactylocycline_6
7	dactylocycline_7
8	cyanopeptin_2
8	cyanopeptin_3
8	cyanopeptin_4
8	cyanopeptin_5
8	cyanopeptin_6
8	cyanopeptin_7
8	cyanopeptin_8
8	micropeptin_k139_1
8	micropeptin_k139_2
8	micropeptin_k139_3
8	micropeptin_k139_5
8	micropeptin_k139_6
8	micropeptin_k139_7
8	microcystin_26
8	microcystin_27
8	microcystin_28
8	microcystin_29
8	microcystin_30
8	microcystin_31
8	microcystin_32
8	puwainaphycins_1
8	puwainaphycins_2
8	puwainaphycins_3
8	puwainaphycins_4
8	puwainaphycins_5
8	puwainaphycins_6
8	nodularin_1
8	nodularin_2
8	nodularin_3
8	nodularin_4
8	nodularin_5
8	nodularin_6
8	nodularin_7
8	microcystin_2_24
8	microcystin_2_25
8	microcystin_2_26
8	microcystin_2_27
8	microcystin_2_28
8	microcystin_2_29
8	microcystin_2_30
8	microcystin_3_19
8	microcystin_3_20
8	microcystin_3_21
8	microcystin_3_22
8	microcystin_3_23
8	microcystin_3_24
8	microcystin_3_25
9	quinomycin_6
9	quinomycin_7
9	quinomycin_8
9	quinomycin_9
9	quinomycin_10
9	quinomycin_11
9	triostin_a_6
9	triostin_a_7
9	triostin_a_8
9	triostin_a_9
9	triostin_a_10
9	SW_163_8
9	SW_163_9
9	SW_163_10
9	SW_163_11
9	SW_163_12
9	SW_163_13
9	SW_163_14
9	thiocoraline_5
9	thiocoraline_6
9	thiocoraline_7
9	thiocoraline_8
9	thiocoraline_9
9	retimycin_4
9	retimycin_5
9	retimycin_6
9	retimycin_7
9	retimycin_8
9	retimycin_9
9	retimycin_10
9	echinomycin_1
9	echinomycin_2
9	echinomycin_3
9	echinomycin_4
9	echinomycin_5
9	echinomycin_6
10	tetronomycin_1
10	tetronomycin_2
10	tetronomycin_3
10	tetronomycin_4
10	tetronomycin_5
